tsne_x,tsne_y,file_name,sound_type,id,gender,age,native_language,country,health,grid_x,grid_y,start_time,end_time
0.783353,0.7145018,m2831_0_cough,cough,m2831, male,25, Brazil, PT, no,122,114,13652.856,13653.936
0.5970928,0.5577241,f3002_0_sneeze,sneeze,f3002, female,32, India, EN, yes,74,86,13653.936,13655.016
0.7663955,0.15660986,m3201_0_sigh,sigh,m3201, male,44, Italy, AR, no,117,11,13655.016,13656.096
0.5007995,0.9042939,f1921_0_cough,cough,f1921, female,64, United States of America, EN, no,48,131,13656.096,13657.176
0.11868133,0.3769901,f1242_0_laughter,laughter,f1242, female,39, United States of America, EN, no,12,22,13657.176,13658.256
0.5925989,0.04300775,f1953_0_sniff,sniff,f1953, female,30, United States of America, EN, no,51,4,13658.256,13659.336
0.57538843,0.9354511,f2984_0_cough,cough,f2984, female,34, India, TA, no,80,136,13659.336,13660.416
0.59539425,0.83196235,m0426_0_cough,cough,m0426, male,41, India, TA, no,82,122,13660.416,13661.496
0.96543384,0.22905824,f2703_0_sigh,sigh,f2703, female,39, United States of America, EN, no,141,13,13661.496,13662.576
0.7242642,0.05552792,m0454_0_sniff,sniff,m0454, male,31, United Kingdom, EN, no,115,4,13662.576,13663.656
0.34813815,0.88238585,m2291_0_cough,cough,m2291, male,34, United States of America, EN, no,4,140,13663.656,13664.736
0.8316671,0.41794884,m2502_0_sigh,sigh,m2502, male,34, Canada, EN, no,119,67,13664.736,13665.816
0.6879704,0.7942405,f2289_0_throatclearing,throatclearing,f2289, female,30, United States of America, EN, no,107,125,13665.816,13666.896
0.57973903,0.84982747,f1381_0_cough,cough,f1381, female,24, United States of America, EN, no,77,123,13666.896,13667.976
0.89108384,0.18055528,m1855_0_sigh,sigh,m1855, male,23, Italy, IT, no,130,1,13667.976,13669.056
0.51373494,0.69954044,m2048_0_sneeze,sneeze,m2048, male,29, United States of America, EN, no,55,101,13669.056,13670.136
0.70827556,0.1417431,m0104_0_sniff,sniff,m0104, male,21, Canada, EN, no,97,17,13670.136,13671.216
0.4872288,0.9363339,f0593_0_cough,cough,f0593, female,58, United States of America, EN, no,40,136,13671.216,13672.296
0.55497104,0.087347694,f2356_0_sniff,sniff,f2356, female,24, Italy, IT, no,30,8,13672.296,13673.376
0.54690397,0.93128276,f2324_0_cough,cough,f2324, female,42, Spain, ES, no,67,134,13673.376,13674.456
0.8193805,0.6682248,m2621_0_throatclearing,throatclearing,m2621, male,18, Italy, IT, no,132,100,13674.456,13675.536
0.59929436,0.06853467,m1979_0_sniff,sniff,m1979, male,30, Brazil, PT, yes,54,7,13675.536,13676.616
0.16890265,0.5379781,m2578_1_laughter,laughter,m2578, male,40, United States of America, EN, no,17,92,13676.616,13677.696
0.63289386,0.42212367,f1219_0_sneeze,sneeze,f1219, female,35, Ecuador, ES, no,81,60,13677.696,13678.776
0.891119,0.31621853,m0834_0_sigh,sigh,m0834, male,25, United States of America, EN, no,124,43,13678.776,13679.856
0.4861129,0.83132225,m1892_0_throatclearing,throatclearing,m1892, male,18, United Kingdom, EN, no,51,123,13679.856,13680.936
0.9730173,0.32594332,f1829_0_sigh,sigh,f1829, female,22, United States of America, EN, no,140,51,13680.936,13682.016
0.691696,0.4604488,m3123_0_throatclearing,throatclearing,m3123, male,38, India, EN, yes,93,66,13682.016,13683.096
0.7553447,0.6746107,m3354_0_throatclearing,throatclearing,m3354, male,34, United States of America, EN, no,114,101,13683.096,13684.176
0.7030534,0.84444904,f3196_0_throatclearing,throatclearing,f3196, female,30, United States of America, EN, no,118,143,13684.176,13685.256
0.049656704,0.527561,m0949_0_laughter,laughter,m0949, male,30, United States of America, EN, no,2,86,13685.256,13686.336
0.70268184,0.6024451,m1753_0_sneeze,sneeze,m1753, male,19, United States of America, EN, yes,103,94,13686.336,13687.416
0.63871807,0.060990594,f2799_0_sniff,sniff,f2799, female,18, United States of America, EN, no,75,6,13687.416,13688.496
0.8065568,0.7886872,f3312_0_throatclearing,throatclearing,f3312, female,21, Brazil, EN, no,133,131,13688.496,13689.576
0.6151474,0.8158288,f2694_0_throatclearing,throatclearing,f2694, female,41, India, TA, no,86,120,13689.576,13690.656
0.49150223,0.7827934,m1861_0_throatclearing,throatclearing,m1861, male,27, United States of America, EN, no,51,115,13690.656,13691.736
0.13693209,0.49093154,m1240_0_laughter,laughter,m1240, male,34, United States of America, EN, no,14,64,13691.736,13692.816
0.6025237,0.70324963,m0014_0_cough,cough,m0014, male,21, United States of America, EN, no,78,105,13692.816,13693.896
0.55996966,0.26888582,f1291_0_sniff,sniff,f1291, female,23, Italy, IT, no,50,33,13693.896,13694.976
0.4728062,0.5141049,f1586_0_laughter,laughter,f1586, female,24, United States of America, EN, no,42,77,13694.976,13696.056
0.68473876,0.6867177,m0210_0_throatclearing,throatclearing,m0210, male,32, Brazil, PT, no,102,105,13696.056,13696.704
0.7123174,0.7855239,f2963_0_throatclearing,throatclearing,f2963, female,31, United States of America, EN, no,112,125,13696.704,13697.784
0.49123415,0.62133455,m0544_0_cough,cough,m0544, male,32, Canada, EN, no,47,89,13697.784,13698.864
0.58084834,0.18853526,m2381_0_sniff,sniff,m2381, male,30, Hong Kong, EN, no,51,24,13698.864,13699.944
0.5114733,0.21786182,m0536_0_sniff,sniff,m0536, male,19, United States of America, EN, no,25,19,13699.944,13701.024
0.7373455,0.045475803,f2764_0_sniff,sniff,f2764, female,30, United Kingdom, EN, no,126,0,13701.024,13702.104
0.2912031,0.5199493,m1356_0_cough,cough,m1356, male,30, Brazil, PT, yes,30,69,13702.104,13703.184
0.60408294,0.16594364,m1324_0_sniff,sniff,m1324, male,26, Italy, IT, no,59,21,13703.184,13704.264
0.7744033,0.7384793,m0094_0_throatclearing,throatclearing,m0094, male,30, United States of America, EN, no,121,117,13704.264,13705.344
0.8135046,0.7210838,m2925_0_throatclearing,throatclearing,m2925, male,26, United States of America, EN, no,130,116,13705.344,13706.424
0.9266145,0.3865972,m3322_0_sigh,sigh,m3322, male,34, United States of America, EN, no,136,68,13706.424,13707.396
0.544799,0.96338093,f2716_0_cough,cough,f2716, female,34, United States of America, EN, no,67,140,13707.396,13708.476
0.6103212,0.104844764,f1831_0_sniff,sniff,f1831, female,29, United States of America, EN, no,61,13,13708.476,13709.556
0.89021915,0.33351675,m1976_0_sigh,sigh,m1976, male,35, India, HI, no,124,48,13709.556,13710.636
0.5089285,0.5611636,m2234_0_laughter,laughter,m2234, male,20, Italy, IT, no,50,85,13710.636,13711.716
0.5639948,0.08401291,f1949_1_sniff,sniff,f1949, female,27, United States of America, EN, no,35,8,13711.716,13712.796
0.8855215,0.44044822,m2221_0_laughter,laughter,m2221, male,22, United States of America, EN, no,136,82,13712.796,13713.876
0.9772829,0.34870547,f2620_0_sigh,sigh,f2620, female,38, United States of America, EN, no,141,59,13713.876,13714.956
0.6911321,0.21255632,m2921_0_sniff,sniff,m2921, male,57, United States of America, EN, no,93,29,13714.956,13716.036
0.53245103,0.40004656,f3175_0_sneeze,sneeze,f3175, female,41, United States of America, EN, no,53,48,13716.036,13717.116
0.38225096,0.86134106,m2953_0_cough,cough,m2953, male,32, Brazil, PT, no,12,137,13717.116,13718.196
0.8800129,0.1987458,m0917_0_sigh,sigh,m0917, male,35, India, HI, no,128,7,13718.196,13719.276
0.9826846,0.2576674,m0599_0_sigh,sigh,m0599, male,26, United States of America, EN, no,143,26,13719.276,13720.356
0.505198,0.399702,m0371_0_sneeze,sneeze,m0371, male,32, United States of America, EN, no,47,44,13720.356,13721.04
0.9040496,0.39957383,m1785_0_sigh,sigh,m1785, male,30, United States of America, EN, no,133,71,13721.04,13722.12
0.15327395,0.4801694,m3098_0_laughter,laughter,m3098, male,27, United States of America, EN, no,17,57,13722.12,13723.2
0.8150918,0.77148104,f1149_0_throatclearing,throatclearing,f1149, female,21, Italy, IT, no,135,126,13723.2,13724.28
0.6010385,0.3784039,m1624_0_sneeze,sneeze,m1624, male,39, Italy, IT, no,69,50,13724.28,13725.36
0.17358679,0.52128726,m0575_0_laughter,laughter,m0575, male,18, United States of America, EN, no,19,80,13725.36,13726.44
0.04636236,0.54601306,m0560_0_laughter,laughter,m0560, male,36, United States of America, EN, no,3,101,13726.44,13727.52
0.67806405,0.16076173,f1391_0_sneeze,sneeze,f1391, female,18, United States of America, EN, no,88,21,13727.52,13728.6
0.91588825,0.42193776,f0691_0_sneeze,sneeze,f0691, female,56, United States of America, EN, no,140,82,13728.6,13729.68
0.17151828,0.53841674,m1584_0_laughter,laughter,m1584, male,19, United States of America, EN, no,17,93,13729.68,13730.76
0.94673216,0.22694407,f0287_0_sigh,sigh,f0287, female,37, United States of America, EN, no,137,14,13730.76,13731.84
0.5364822,0.16740164,m1963_1_sniff,sniff,m1963, male,30, United States of America, EN, no,30,15,13731.84,13732.92
0.81329495,0.27101034,m2343_0_sigh,sigh,m2343, male,29, Brazil, PT, no,112,37,13732.92,13734.0
0.37679806,0.88510925,m1869_0_cough,cough,m1869, male,35, Venezuela, ES, no,10,141,13734.0,13735.08
0.5949714,0.9908698,f0948_0_cough,cough,f0948, female,31, United States of America, EN, yes,92,143,13735.08,13736.16
0.14485879,0.5052205,m1835_0_laughter,laughter,m1835, male,29, United States of America, EN, no,15,70,13736.16,13737.24
0.6724224,0.77520174,f0632_0_throatclearing,throatclearing,f0632, female,34, United States of America, EN, no,100,119,13737.24,13738.32
0.08844439,0.46599346,m1820_0_laughter,laughter,m1820, male,39, Canada, EN, no,8,51,13738.32,13739.4
0.9887124,0.30098143,f2175_0_sigh,sigh,f2175, female,42, United States of America, EN, no,143,40,13739.4,13740.48
0.5036495,0.5017495,f2351_0_sneeze,sneeze,f2351, female,25, Italy, IT, no,49,73,13740.48,13741.38
0.14696886,0.53422564,m0329_0_laughter,laughter,m0329, male,43, United Kingdom, EN, no,14,91,13741.38,13742.46
0.7756036,0.32302228,m3168_0_sigh,sigh,m3168, male,28, Italy, EN, no,107,43,13742.46,13743.54
0.70481837,0.47756127,m0920_0_sigh,sigh,m0920, male,36, India, HI, no,98,72,13743.54,13744.62
0.7629992,0.6649774,m1185_0_throatclearing,throatclearing,m1185, male,29, United States of America, EN, no,117,100,13744.62,13745.7
0.6810655,0.14299323,f1588_0_sniff,sniff,f1588, female,31, United States of America, EN, no,89,18,13745.7,13746.78
0.59110683,0.6847262,m0403_0_throatclearing,throatclearing,m0403, male,36, United States of America, EN, no,75,100,13746.78,13747.86
0.10467034,0.38551566,f0176_0_laughter,laughter,f0176, female,44, United States of America, EN, no,10,25,13747.86,13748.94
0.74101025,0.2879052,f0607_3_sniff,sniff,f0607, female,35, United States of America, EN, no,101,39,13748.94,13750.02
0.33606085,0.60099924,m0161_0_laughter,laughter,m0161, male,24, United States of America, EN, no,24,98,13750.02,13751.1
0.1415875,0.51451087,m0174_0_laughter,laughter,m0174, male,37, United States of America, EN, no,14,76,13751.1,13752.18
0.732239,0.6002714,m1609_1_sneeze,sneeze,m1609, male,50, United States of America, EN, no,112,94,13752.18,13753.26
0.9385838,0.23653336,f2617_0_sigh,sigh,f2617, female,36, Brazil, PT, no,134,20,13753.26,13754.34
0.03568846,0.37430194,f2622_0_laughter,laughter,f2622, female,55, United States of America, EN, no,0,15,13754.34,13755.42
0.14384703,0.52960956,m1350_1_laughter,laughter,m1350, male,50, United States of America, EN, no,14,86,13755.42,13756.5
0.67221075,0.24860527,m0455_0_sneeze,sneeze,m0455, male,42, United States of America, EN, no,89,34,13756.5,13757.58
0.7932693,0.20521995,f0205_0_sniff,sniff,f0205, female,38, Spain, ES, no,115,22,13757.58,13758.66
0.13996632,0.5271264,m2468_0_laughter,laughter,m2468, male,32, United States of America, EN, no,14,84,13758.66,13759.74
0.4633538,0.8142584,m1080_0_cough,cough,m1080, male,24, United States of America, EN, no,42,121,13759.74,13760.82
0.45022324,0.87997663,f0277_0_cough,cough,f0277, female,40, United States of America, EN, no,33,135,13760.82,13761.9
0.65015763,0.31746086,f1814_0_sneeze,sneeze,f1814, female,30, United States of America, EN, no,82,42,13761.9,13762.98
0.4489983,0.634672,m2025_0_cough,cough,m2025, male,28, India, ML, no,40,94,13762.98,13764.06
0.3380362,0.54534507,f1822_0_laughter,laughter,f1822, female,50, United States of America, EN, no,31,76,13764.06,13765.14
0.68563265,0.029665235,m2057_0_sniff,sniff,m2057, male,53, United States of America, EN, no,93,4,13765.14,13766.22
0.48773754,0.9696104,f1465_0_cough,cough,f1465, female,18, United States of America, ES, no,40,141,13766.22,13767.3
0.11752219,0.50489295,m1190_0_laughter,laughter,m1190, male,42, Canada, EN, no,12,72,13767.3,13768.38
0.5846331,0.26809025,m0400_0_sneeze,sneeze,m0400, male,44, United States of America, EN, no,58,34,13768.38,13769.46
0.72337615,0.23172203,f0755_0_sniff,sniff,f0755, female,26, Brazil, PT, no,98,33,13769.46,13770.54
0.798293,0.79338294,m1598_0_throatclearing,throatclearing,m1598, male,19, Italy, IT, no,131,132,13770.54,13771.62
0.67304873,0.1938336,m3315_0_sniff,sniff,m3315, male,37, Canada, FR, no,86,25,13771.62,13772.7
0.5865518,0.93292993,f0727_0_cough,cough,f0727, female,38, Ireland, EN, no,88,136,13772.7,13773.78
0.09174801,0.4995555,m1185_0_laughter,laughter,m1185, male,29, United States of America, EN, no,8,69,13773.78,13774.86
0.54316616,0.38981125,m2109_0_sigh,sigh,m2109, male,40, United States of America, EN, no,55,47,13774.86,13775.94
0.7234918,0.45469463,m2507_0_sniff,sniff,m2507, male,43, Brazil, PT, no,99,65,13775.94,13776.624
0.72638285,0.038075358,m3315_0_sigh,sigh,m3315, male,37, Canada, FR, no,120,1,13776.624,13777.704
0.7698466,0.5031072,m2051_0_sigh,sigh,m2051, male,35, United States of America, EN, no,114,84,13777.704,13778.784
0.5865606,0.59524906,m3170_0_throatclearing,throatclearing,m3170, male,36, United States of America, EN, no,72,91,13778.784,13779.864
0.7845549,0.248481,f2250_0_sigh,sigh,f2250, female,25, Brazil, PT, no,108,33,13779.864,13780.944
0.14106712,0.536729,m2418_0_laughter,laughter,m2418, male,35, Brazil, PT, no,13,92,13780.944,13782.024
0.8972253,0.19911176,m2733_1_sigh,sigh,m2733, male,31, United Kingdom, ML, no,130,6,13782.024,13783.104
0.15583594,0.38836128,f1847_0_laughter,laughter,f1847, female,26, United States of America, EN, no,17,27,13783.104,13784.184
0.55364436,0.5521282,m0394_0_sigh,sigh,m0394, male,46, United States of America, EN, no,62,83,13784.184,13785.264
0.26487726,0.5284461,f1852_0_laughter,laughter,f1852, female,29, United States of America, EN, no,26,77,13785.264,13786.344
0.9073967,0.24716371,m1188_0_sigh,sigh,m1188, male,37, United States of America, EN, no,129,25,13786.344,13787.424
0.6073887,0.062370505,m1363_0_sniff,sniff,m1363, male,57, United States of America, EN, no,58,7,13787.424,13788.504
0.77978635,0.2093511,f0194_0_sniff,sniff,f0194, female,30, India, TA, no,110,26,13788.504,13789.584
0.5385121,0.18957014,f3131_0_sniff,sniff,f3131, female,37, United States of America, EN, no,34,19,13789.584,13790.664
0.49431747,0.7051637,m0503_0_cough,cough,m0503, male,61, United States of America, EN, no,51,102,13790.664,13791.744
0.6713678,0.68036264,m1832_0_throatclearing,throatclearing,m1832, male,27, United States of America, EN, no,97,103,13791.744,13792.824
0.60395646,0.09554028,f1786_0_sniff,sniff,f1786, female,49, United States of America, EN, no,58,12,13792.824,13793.904
0.8669864,0.7392024,m2405_0_throatclearing,throatclearing,m2405, male,24, Italy, IT, no,143,126,13793.904,13794.984
0.49382448,0.89289784,f3143_0_cough,cough,f3143, female,31, India, TE, no,46,131,13794.984,13796.064
0.7435369,0.45154408,f0804_0_sigh,sigh,f0804, female,42, United States of America, EN, no,104,67,13796.064,13797.144
0.5833845,0.22848096,f2273_0_sniff,sniff,f2273, female,21, United States of America, EN, no,55,30,13797.144,13798.224
0.35162562,0.89251834,m1641_0_cough,cough,m1641, male,33, United States of America, EN, no,5,141,13798.224,13799.304
0.061272774,0.5340509,m0111_0_laughter,laughter,m0111, male,36, United States of America, EN, no,4,91,13799.304,13800.384
0.086310655,0.48056653,m0104_0_laughter,laughter,m0104, male,21, Canada, EN, no,7,59,13800.384,13801.464
0.7240764,0.20167059,m1633_0_sniff,sniff,m1633, male,46, United States of America, EN, no,98,26,13801.464,13802.544
0.5718517,0.8981255,f2201_0_cough,cough,f2201, female,42, United States of America, EN, no,76,130,13802.544,13803.624
0.74254715,0.16362466,f1696_0_sigh,sigh,f1696, female,52, India, ML, no,105,18,13803.624,13804.704
0.6950714,0.46539488,m2696_0_sniff,sniff,m2696, male,32, United States of America, EN, yes,94,67,13804.704,13805.784
0.6743243,0.2231461,m0021_0_sniff,sniff,m0021, male,31, Brazil, PT, no,87,31,13805.784,13806.864
0.627643,0.7053884,m3307_0_throatclearing,throatclearing,m3307, male,30, India, EN, no,88,106,13806.864,13807.944
0.7581963,0.77447504,f1874_0_throatclearing,throatclearing,f1874, female,34, United States of America, EN, no,121,124,13807.944,13809.024
0.75788164,0.6846374,m2681_0_throatclearing,throatclearing,m2681, male,39, India, MR, no,116,105,13809.024,13810.104
0.8016851,0.44238737,m1819_0_sigh,sigh,m1819, male,22, United States of America, EN, no,116,71,13810.104,13811.184
0.5181307,0.772372,f2443_0_throatclearing,throatclearing,f2443, female,34, Brazil, PT, no,60,114,13811.184,13812.264
0.9454641,0.37790287,m1497_0_sigh,sigh,m1497, male,41, India, HI, no,140,67,13812.264,13813.344
0.52413374,0.48756716,f1154_0_sneeze,sneeze,f1154, female,23, United Kingdom, EN, no,54,69,13813.344,13814.424
0.5456291,0.6484638,m1815_0_sneeze,sneeze,m1815, male,31, United States of America, EN, no,65,96,13814.424,13815.432
0.11393582,0.5483886,m2645_0_laughter,laughter,m2645, male,28, United States of America, EN, no,10,100,13815.432,13816.512
0.61135197,0.44019413,f0401_0_sneeze,sneeze,f0401, female,27, United States of America, EN, no,76,62,13816.512,13817.592
